id,nomination_type,game_id,user_id,description,theme_id,is_winner
116,0,113,1,Dr. Slump is an action-adventure game based on the manga and anime series by Akira Toriyama of Dragon Ball fame. It received its first English fan translation two months ago!,10,1
117,0,114,1,"Following the story of the popular 2D Cotton shooters on other 16-bit consoles, a 3D rail shooter akin to Star Fox was made, showcasing some impressive visuals and fun, unique gameplay for the system. A bunch of monsters are going around burning fairies called Willows, which hold the world together. Since Willows are Cotton's favorite snack, she sets off on her quest for revenge! Yes, the story really is as silly as it sounds.",10,0
118,0,115,1,"Made by the same folks as Magic: The Gathering, the pokémon TCG can be somewhat difficult to waltz into. However this version of the game acts as a perfect gateway into the collectable phenomenon. Featuring nearly double the amount of cards of the original game, and an accompanying storyline; pokémon TCG2: The Invasion of Team GR! is the best (and sadly last) pokémon TCG game that was released for Nintendo handhelds.",10,0
119,0,116,1,"This game is one of the first open world adventure games ever made and focuses on the search for a lost classmate in a small rural American town. Real time events, intrigue. Well worth a play.",10,0
120,0,117,1,"A follow-up to the iconic Mother sequel Earthbound, this cult classic was only released in Japan, ported to the Wii U in 2016. Lucas and friends' cult classic adventure has been the subject of many a gaming discussion and is one of the most requested games for English localization.",10,1
121,0,118,1,"Famed RPG by the Final Fantasy team released at the end of the Super Famicom's lifespan in Japan, featuring a hybrid battle system with dragons. On the 25th anniversary of the game's release, in February of 2021, Near released a new high quality translation that also includes several performances improvements.",10,0
122,0,119,1,An extremely chill game where you collect the works of children's lit poet Kenji Miyazawa in a city populated by talking animals.,10,0
123,0,120,1,"Magical Vacation is a RPG adventure game where the player progress in the story by fighting against enemies in a turn-based battle system while being a mage in training during summer vacation. There are 16 elements you can play with in the game. Fun fact, Japanese singer, model, and actress Mika Nakashima was in the TV commercial for this game.",10,0
124,0,121,1,"A worthy title in the infamous Legend of Heroes series, and Geofront has just released a new translation patch that does the game justice!",10,0
125,0,122,1,"Often compared to Link's Awakening, Its got both a top down bird's eye view as well as 2D platforming sections with a interesting battle system.",10,0
126,0,123,1,The first entry in what many people know as the Rhythm Heaven series.,10,0
127,0,124,1,"An NES movie-game based on the film of the same name. This game mixes turn-based RPG mechanics and survival horror, requiring you to explore a haunted mansion, mixing and matching each character's unique tool to solve puzzles and come out unscathed. Developed by none other than Capcom, this game served as the main inspiration for Resident Evil, and may in fact be the first Survival Horror game.",10,1
128,0,125,162,Fight monsters and awesome boss battles that have some of the greatest themes ever.,11,0
129,0,126,2,"Join faces old and new, and enjoy one of the Super Nintendo's most catchy soundtracks, as Mario and friends seek to restore the Star Road and ensure that the Mushroom Kingdom's wishes come true!",11,0
130,0,127,1,"Put yourself in the shoes of Phoenix Wright, and duke it out in the courtroom with many zany characters to prove your client's innocence, while banging your head to an OST so fine that'll make you forget your playing a visual novel!",11,0
131,0,128,3,"Yoko Shimomura's first major RPG music project, Live A Live tells the story of seven characters who live in seven eras, played in any order you choose.",11,0
132,0,129,4,Princess Peach gets her voice stolen so Mario And Luigi go to the beanbean kingdom to find the perpetrator of this evil scheme. Basic turn based RPG things.,11,0
133,0,130,5,One of the stranger games of all time. Rap your way through it and win SunnyFunny's heart.,11,1
134,0,131,6,A difficult action platform game credited as the first game to use cutscenes for storytelling and the soundtrack is one that I’m quite fond of.,11,0
135,0,132,7,"Dr. Creep-brows, Wily, returns with his personal 8 bots to battle Mega Man though some fun platforming. This great pick up and play title packs a punch with its BANGIN’ SOUNDTRACK. Vote blue bomber!",11,0
136,0,133,8,Sonic the Hedgehog 2 is a 1992 platform game developed and published by Sega for the Sega Genesis. It follows Sonic as he attempts to stop Doctor Robotnik from stealing the Chaos Emeralds to power his space station. All while listening to a banger of a (sound)track!,11,1
137,0,134,9,"Travel the wild, beautiful and dangerous DK Island, in search of King K Rool and DK’s stolen banana hoard, with Donkey Kong and his sidekick Diddy Kong.",11,0
138,0,5,10,"I can't think of a game with a more rockin soundtrack than TM2. The Los Angeles stage, Paris, Amazonia, all the hits! Twisted car combat with classic graphics and slippery brilliant mechanics. U R Not (red) E!",11,0
139,0,123,11,Japanese rhythm games that has mini games.,11,0
140,0,135,12,"Newly developed Netrium-powered inline skates enable Rudies, self-expression loving, spray-painting vandals to shred, paint, and thwart both rival gangs and the Rokkaku police in this amazing looking, sounding, and playing cult classic.",11,1
141,0,136,153,You control a human who falls underground into the world of monsters. Now you must find your way out...or stay trapped forever,11,0
142,0,137,13,"Reading like a who's who of alt goodness from the year 2000, MTV Skateboarding features tracks from Cypress Hill, System of a Down, Deftones, Pennywise, Goldfinger and more!",11,0
143,0,138,13,"Based on the Arcade game by the same name, Enduro Racer on the Master System is an incredibly satisfying checkpoint racing game, about avoiding obstacles and reaching your goal, once there you upgrade your bike and hope to continue until you find glory or crash out. If you play it, make sure it's the Japanese original, as the worldwide release also removed multiple stages from the final product.",12,0
144,0,139,12,"What if Metal Slug, but submarines? Members of Irem who would go on to found Nazca (Metal Slug) created a great looking and sounding side scrolling shoot 'em up featuring gorgeous sprite-work, amazing music, and excellent submarine battles with torpedos, water to air missiles, and more!",12,0
